TaxaID,Rank,NonTarget,BCG_Attr,BCG_Attr2,FFG,HABIT,LIFE_CYCLE,AirBreather,TOLVAL_IA,FFG_IA,FFGDef_IA,HABIT_IA,HabitDef_IA,THERMAL_INDICATOR,COLD_IA,ColdWaterIndicatorTaxa,HABSTRUCT,PHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,SUBFAMILY,GENUS,SPECIES,CommonName,IA_BugTaxaID
HETEROSTERNUTA DIVERSICORNIS,Species,FALSE,4,4_middle,PR,SW,NA,TRUE,5.2,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,HETEROSTERNUTA,DIVERSICORNIS,Predaceous Diving Beetles,1000
BITTACOMORPHA,Genus,FALSE,,,CG,BU,uni,TRUE,9,CG,Collector/Gatherer,BU,Burrower,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,PTYCHOPTERIDAE,,BITTACOMORPHA,,Phantom Crane Flies,1002
GYRINUS VENTRALIS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,6.3,PR,Predator,SW/DV,Swimmer/Diver,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,GYRINUS,VENTRALIS,Whirligig Beetles,1007
DYTISCUS HYBRIDUS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,3.7,PR,Predator,SW/DV,Swimmer/Diver,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,DYTISCUS,HYBRIDUS,Predaceous Diving Beetles,1008
AGABINAE,Subfamily,FALSE,,,PR,SW,NA,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,AGABINAE,,,Predaceous Diving Beetles,1030
BEROSUS PANTHERINUS,Species,FALSE,4,4_middle,"PH,CG",SW,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,BEROSUS,PANTHERINUS,Giant Water Scavenger Beetles,1032
ENOCHRUS CONSORTUS,Species,FALSE,4,4_worse,CG,"BU,SW",uni,TRUE,8.5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,CONSORTUS,Giant Water Scavenger Beetles,1037
HALIPLUS FASCIATUS,Species,FALSE,4,4_worse,PH,CB,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,HALIPLUS,FASCIATUS,Crawling Water Beetles,1039
HYDROPORUS NIGER,Species,FALSE,4,4_middle,PR,SW,semi,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,HYDROPORUS,NIGER,Predaceous Diving Beetles,1041
LACCOBIUS MINUTOIDES,Species,FALSE,4,4_worse,"PR,PH",CN,uni,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,LACCOBIUS,MINUTOIDES,Giant Water Scavenger Beetles,1042
LIOPOREUS TRIANGULARIS,Species,FALSE,,,PR,SW,NA,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,LIOPOREUS,TRIANGULARIS,Predaceous Diving Beetles,1043
THERMONECTUS BASILARIS,Species,FALSE,,,PR,SW,uni,TRUE,,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,THERMONECTUS,BASILARIS,Predaceous Diving Beetles,1056
HYDROCHARA SPANGLERI,Species,FALSE,,,PR,"SW,CB",uni,TRUE,8.2,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HYDROCHARA,SPANGLERI,Giant Water Scavenger Beetles,1065
HELOPHORUS LINEATUS,Species,FALSE,4,4_worse,SH,SW,uni,TRUE,5,SH,Shredder,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HELOPHORUS,LINEATUS,Giant Water Scavenger Beetles,1071
HYDROBIUS FUSCIPES,Species,FALSE,4,4_worse,PR,"CB,CN",uni,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HYDROBIUS,FUSCIPES,Giant Water Scavenger Beetles,1078
CYMBIODYTA SEMISTRIATA,Species,FALSE,4,4_middle,CG,"BU,SW",uni,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,SEMISTRIATA,Giant Water Scavenger Beetles,1081
HYDROCHARA OBTUSATA,Species,FALSE,,,PR,"SW,CB",uni,TRUE,8.2,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HYDROCHARA,OBTUSATA,Giant Water Scavenger Beetles,1083
HYDROPORUS NOTABILIS,Species,FALSE,4,4_middle,PR,SW,semi,TRUE,5,PR,Predator,SW/CB,Swimmer/Climber,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,HYDROPORUS,NOTABILIS,Predaceous Diving Beetles,1090
GYRINUS LATILIMBUS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,6.3,PR,Predator,SW/DV,Swimmer/Diver,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,GYRINUS,LATILIMBUS,Whirligig Beetles,1092
DYTISCUS VERTICALIS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,3.7,PR,Predator,SW/DV,Swimmer/Diver,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,DYTISCUS,VERTICALIS,Predaceous Diving Beetles,1095
HYDATICUS ARUSPEX,Species,FALSE,,,PR,SW,uni,TRUE,5.2,PR,Predator,SW/DV,Swimmer/Diver,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,HYDATICUS,ARUSPEX,Predaceous Diving Beetles,1101
BITTACOMORPHA CLAVIPES,Species,FALSE,,,CG,BU,uni,TRUE,9,CG,Collector/Gatherer,BU,Burrower,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,PTYCHOPTERIDAE,,BITTACOMORPHA,CLAVIPES,Phantom Crane Flies,1106
HALIPLUS PANTHERINUS,Species,FALSE,4,4_worse,PH,CB,multi,TRUE,5,PI,Piercer,CB,Climber,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,HALIPLUS,PANTHERINUS,Crawling Water Beetles,1111
HYDROCHUS SQUAMIFER,Species,FALSE,4,4_worse,SH,"CB,SW",uni,TRUE,4.6,SH,Shredder,CB,Climber,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HYDROCHUS,SQUAMIFER,Giant Water Scavenger Beetles,1113
GYRINIDAE,Family,FALSE,4,4_middle,PR,SW,NA,TRUE,4.8,PR,Predator,sw/dv,Swimmer/Diver,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,,,Whirligig Beetles,112
HELOPHORUS MARGINICOLLIS,Species,FALSE,4,4_worse,SH,SW,uni,TRUE,5,SH,Shredder,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HELOPHORUS,MARGINICOLLIS,Giant Water Scavenger Beetles,1123
AEDES,Genus,FALSE,4,4_middle,CF,SW,multi,TRUE,,CF,Filterer,BU,Burrower,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,CULICIDAE,,AEDES,,Mosquitoes,1124
DINEUTUS,Genus,FALSE,4,4_middle,PR,SW,uni,TRUE,4,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,DINEUTUS,,Whirligig Beetles,113
DINEUTUS ASSIMILIS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,4,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,DINEUTUS,ASSIMILIS,Whirligig Beetles,114
GYRINUS,Genus,FALSE,4,4_middle,PR,SW,uni,TRUE,6.3,PR,Predator,UN,Unidentified,,0,FALSE,RM,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,GYRINUS,,Whirligig Beetles,115
GYRINUS AENEOLUS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,6.3,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,GYRINUS,AENEOLUS,Whirligig Beetles,116
HALIPLIDAE,Family,FALSE,4,4_worse,PH,CN,multi,TRUE,5,PI,Piercer,cn,Clinger,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,,,Crawling Water Beetles,117
HALIPLUS,Genus,FALSE,4,4_worse,"SH,PH",CB,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,HALIPLUS,,Crawling Water Beetles,118
HALIPLUS BOREALIS,Species,FALSE,4,4_worse,PH,CB,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,HALIPLUS,BOREALIS,Crawling Water Beetles,119
HALIPLUS CONNEXUS,Species,FALSE,4,4_worse,PH,CB,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,HALIPLUS,CONNEXUS,Crawling Water Beetles,120
HALIPLUS IMMACULICOLLIS,Species,FALSE,4,4_worse,PH,CB,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,HALIPLUS,IMMACULICOLLIS,Crawling Water Beetles,121
HALIPLUS TRIOPSIS,Species,FALSE,4,4_worse,PH,CB,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,HALIPLUS,TRIOPSIS,Crawling Water Beetles,122
PELTODYTES,Genus,FALSE,4,4_worse,"SH,PH","CB,CN",multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,PELTODYTES,,Crawling Water Beetles,123
PELTODYTES EDENTULUS,Species,FALSE,4,4_worse,"SH,PH","CB,CN",multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,PELTODYTES,EDENTULUS,Crawling Water Beetles,124
PELTODYTES TORTULOSUS,Species,FALSE,4,4_worse,"SH,PH","CB,CN",multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,PELTODYTES,TORTULOSUS,Crawling Water Beetles,125
HETEROCERIDAE,Family,TRUE,4,4_worse,NA,CN,NA,TRUE,,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HETEROCERIDAE,,,,Variegated Mud-Loving Beetles,126
HYDROPHILIDAE,Family,FALSE,4,4_middle,PR,SW,uni,TRUE,8.2,UN,Unidentified,sw/dv,Swimmer/Diver,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,,,Giant Water Scavenger Beetles,127
ANACAENA,Genus,FALSE,4,4_middle,PR,BU,uni,TRUE,8.2,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ANACAENA,,Giant Water Scavenger Beetles,128
BEROSUS,Genus,FALSE,4,4_middle,"PH,CG",SW,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,BEROSUS,,Giant Water Scavenger Beetles,129
CYMBIODYTA,Genus,FALSE,4,4_middle,CG,"BU,SW",uni,TRUE,5.5,CG,Collector/Gatherer,sw/dv,Swimmer/Diver,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,,Giant Water Scavenger Beetles,130
CYMBIODYTA CHAMBERLAINI,Species,FALSE,4,4_middle,CG,"BU,SW",uni,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,CHAMBERLAINI,Giant Water Scavenger Beetles,131
CYMBIODYTA TODDI,Species,FALSE,4,4_middle,CG,"BU,SW",uni,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,TODDI,Giant Water Scavenger Beetles,132
CYMBIODYTA VINDICATA,Species,FALSE,4,4_middle,CG,"BU,SW",uni,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,VINDICATA,Giant Water Scavenger Beetles,133
ENOCHRUS,Genus,FALSE,4,4_worse,CG,"BU,SW",uni,TRUE,8.5,PI,Piercer,UN,Unidentified,,0,FALSE,SG,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,,Giant Water Scavenger Beetles,134
ENOCHRUS OCHRACEUS,Species,FALSE,4,4_worse,CG,"BU,SW",uni,TRUE,8.5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,OCHRACEUS,Giant Water Scavenger Beetles,135
ENOCHRUS PYGMAEUS,Species,FALSE,4,4_worse,CG,"BU,SW",uni,TRUE,8.5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,PYGMAEUS,Giant Water Scavenger Beetles,136
HELOPHORUS,Genus,FALSE,4,4_worse,SH,SW,uni,TRUE,5,SH,Shredder,sw/dv,Swimmer/Diver,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HELOPHORUS,,Giant Water Scavenger Beetles,137
HELOPHORUS LACUSTRIS,Species,FALSE,4,4_worse,SH,SW,uni,TRUE,5,SH,Shredder,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HELOPHORUS,LACUSTRIS,Giant Water Scavenger Beetles,138
HYDROPHILUS,Genus,FALSE,,,PR,"SW,CB",uni,TRUE,4.6,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HYDROPHILUS,,Giant Water Scavenger Beetles,139
LACCOBIUS,Genus,FALSE,4,4_worse,PH,CN,uni,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,SG,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,LACCOBIUS,,Giant Water Scavenger Beetles,140
LACCOBIUS AGILIS,Species,FALSE,4,4_worse,"PR,PH",CN,uni,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,LACCOBIUS,AGILIS,Giant Water Scavenger Beetles,141
PARACYMUS,Genus,FALSE,4,4_middle,PR,CN,uni,TRUE,7.3,PR,Predator,cn,Clinger,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,PARACYMUS,,Giant Water Scavenger Beetles,142
PARACYMUS SUBCUPREUS,Species,FALSE,4,4_middle,PR,CN,uni,TRUE,7.3,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,PARACYMUS,SUBCUPREUS,Giant Water Scavenger Beetles,143
SPERCHOPSIS,Genus,FALSE,4,4_middle,"PR,CG",CN,uni,TRUE,6.5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,SPERCHOPSIS,,Giant Water Scavenger Beetles,144
SPERCHOPSIS TESSELLATA,Species,FALSE,4,4_middle,"PR,CG",CB,NA,TRUE,6.5,PR,Predator,CB,Climber,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,SPERCHOPSIS,TESSELLATA,Giant Water Scavenger Beetles,145
TROPISTERNUS,Genus,FALSE,4,4_middle,PR,CB,multi,TRUE,9.8,UN,Unidentified,UN,Unidentified,,0,FALSE,RM,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,TROPISTERNUS,,Giant Water Scavenger Beetles,146
TROPISTERNUS LATERALIS,Species,FALSE,4,4_middle,PR,CB,multi,TRUE,9.8,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,TROPISTERNUS,LATERALIS,Giant Water Scavenger Beetles,147
TROPISTERNUS NATATOR,Species,FALSE,4,4_middle,PR,CB,multi,TRUE,9.8,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,TROPISTERNUS,NATATOR,Giant Water Scavenger Beetles,148
SCIRTIDAE,Family,FALSE,4,4_middle,SC,CB,NA,TRUE,5,CG/SC,Collector/Scraper,cb,Climber,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,SCIRTIDAE,,,,Marsh Beetles,153
CULICIDAE,Family,FALSE,4,4_middle,CG,SW,multi,TRUE,9.1,CG,Collector/Gatherer,sw,Swimmer,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,CULICIDAE,,,,Mosquitoes,170
ANOPHELES,Genus,FALSE,4,4_middle,CF,SW,multi,TRUE,9.1,CF,Filterer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,CULICIDAE,,ANOPHELES,,Mosquitoes,171
DOLICHOPODIDAE,Family,FALSE,4,4_middle,PR,"SP,BU",NA,TRUE,4,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,DOLICHOPODIDAE,,,,Longlegged Flies,174
STRATIOMYIDAE,Family,FALSE,4,4_worse,CG,SP,NA,TRUE,8,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,STRATIOMYIDAE,,,,Soldier Flies,187
NEMOTELUS,Genus,FALSE,4,4_worse,CG,SP,uni,TRUE,8,CG,Collector/Gatherer,sp/bu,Sprawler/Burrower,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,STRATIOMYIDAE,,NEMOTELUS,,Soldier Flies,188
ODONTOMYIA,Genus,FALSE,4,4_worse,CG,SP,uni,TRUE,7,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,STRATIOMYIDAE,,ODONTOMYIA,,Soldier Flies,189
STRATIOMYS,Genus,FALSE,4,4_worse,CG,SP,uni,TRUE,8,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,STRATIOMYIDAE,,STRATIOMYS,,Soldier Flies,190
SYRPHIDAE,Family,FALSE,,,CG,BU,NA,TRUE,10,CG,Collector/Gatherer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,DIPTERA,SYRPHIDAE,,,,"Rat-Tailed Maggots, Flower Flies",191
PLATAMBUS SEMIVITTATUS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,AGABINAE,PLATAMBUS,SEMIVITTATUS,Predaceous Diving Beetles,532
ILYBIOSOMA SERIATUM,Species,FALSE,4,4_middle,PR,NA,NA,TRUE,5,PR,Predator,UN,Unidentified,cold,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,AGABINAE,ILYBIOSOMA,SERIATUM,Predaceous Diving Beetles,533
HYDROPORUS,Genus,FALSE,4,4_middle,PR,SW,semi,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,HYDROPORUS,,Predaceous Diving Beetles,534
PELTODYTES DUODECIMPUNTATUS,Species,FALSE,4,4_worse,"SH,PH","CB,CN",multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HALIPLIDAE,,PELTODYTES,DUODECIMPUNTATUS,Crawling Water Beetles,538
HYDROCHARA SOROR,Species,FALSE,,,PR,"SW,CB",uni,TRUE,8.2,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HYDROCHARA,SOROR,Giant Water Scavenger Beetles,589
SCIRTES,Genus,FALSE,4,4_middle,SC,CB,NA,TRUE,5,SH,Collector/Scraper,UN,Climber,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,SCIRTIDAE,,SCIRTES,,Marsh Beetles,598
BEROSUS PEREGRINUS,Species,FALSE,4,4_middle,"PH,CG",SW,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,BEROSUS,PEREGRINUS,Giant Water Scavenger Beetles,599
ANACAENA LUTESCENS,Species,FALSE,4,4_middle,PR,BU,uni,TRUE,8.2,UN,Unidentified,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ANACAENA,LUTESCENS,Giant Water Scavenger Beetles,605
BEROSUS FRATERNUS,Species,FALSE,4,4_middle,"PH,CG",SW,multi,TRUE,5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,BEROSUS,FRATERNUS,Giant Water Scavenger Beetles,613
ILYBIUS BIGUTTULUS/INCARINATUS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,3.7,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,AGABINAE,ILYBIUS,BIGUTTULUS/INCARINATUS,Predaceous Diving Beetles,617
AGABUS/ILYBIUS,Genus,FALSE,4,4_middle,PR,SW,NA,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,AGABINAE,AGABUS/ILYBIUS,,Predaceous Diving Beetles,635
COPELATUS CHEVROLATI,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,9.1,PR,,UN,,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,COPELATUS,CHEVROLATI CHEVROLATI,Predaceous Diving Beetles,639
CULEX,Genus,FALSE,4,4_worse,CF,SW,multi,TRUE,10,CF,Filterer,UN,Unidentified,,0,FALSE,RM,ARTHROPODA,INSECTA,,DIPTERA,CULICIDAE,,CULEX,,Mosquitoes,640
DYTISCUS,Genus,FALSE,4,4_middle,PR,SW,uni,TRUE,3.7,PR,Predator,DV/SW,Diver/Swimmer,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,DYTISCUS,,Predaceous Diving Beetles,646
ENOCHRUS DIFFUSUS/HAMILTONI,Species,FALSE,4,4_worse,CG,"BU,SW",uni,TRUE,8.5,PI,Piercer,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,DIFFUSUS/HAMILTONI,Giant Water Scavenger Beetles,647
HYDROBIUS,Genus,FALSE,4,4_worse,PR,"CB,CN",uni,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,HYDROBIUS,,Giant Water Scavenger Beetles,651
HYDROPORUS DICHROUS,Species,FALSE,4,4_middle,PR,SW,semi,TRUE,5,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,HYDROPORUS,DICHROUS,Predaceous Diving Beetles,652
HYDROVATUS PUSTULATUS,Species,FALSE,,,PR,SW,NA,TRUE,3.7,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,HYDROVATUS,PUSTULATUS,Predaceous Diving Beetles,653
GYRINUS MARGINELLUS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,6.3,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,GYRINUS,MARGINELLUS,Whirligig Beetles,664
DYTISCIDAE,Family,FALSE,4,4_middle,PR,SW,uni,TRUE,5.2,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,,,Predaceous Diving Beetles,67
ACILIUS,Genus,FALSE,4,4_middle,PR,SW,uni,TRUE,5.2,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,ACILIUS,,Predaceous Diving Beetles,68
LIODESSUS,Genus,FALSE,4,4_middle,PR,SW,"multi,uni",TRUE,5.2,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,LIODESSUS,,Predaceous Diving Beetles,681
ILYBIUS,Genus,FALSE,4,4_middle,PR,SW,uni,TRUE,3.7,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,AGABINAE,ILYBIUS,,Predaceous Diving Beetles,683
ACILIUS SYLVANUS,Species,FALSE,4,4_middle,PR,SW,uni,TRUE,5.2,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,ACILIUS,SYLVANUS,Predaceous Diving Beetles,69
AGABUS,Genus,FALSE,4,4_middle,PR,SW,semi,TRUE,5,PR,Predator,SW/DV,Swimmer/Diver,,0,FALSE,RM,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,AGABINAE,AGABUS,,Predaceous Diving Beetles,70
NEOPORUS DIMIDIATUS,Species,FALSE,4,4_worse,PR,SW,multi,TRUE,5.2,PR,Predator,UN,Unidentified,,0,FALSE,,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,NEOPORUS,DIMIDIATUS,Predaceous Diving Beetles,702
