Taxon_orig,NonTarget,Rationale,OTU_MTTI,OTU_MetricCalc,OTU_BCG_MariNW,OTU_BSTI,OTU_BCG_ORWA,altOTU_BCG_ORWA_worms
Rhyacophila vetina complex,FALSE,formatting,DNI,Rhyacophila vetina complex,Rhyacophila vetina complex,DNI,Rhyacophila vetina complex,Rhyacophila vetina complex
Rhyacophila vetina Complex,FALSE,formatting,DNI,Rhyacophila vetina complex,Rhyacophila vetina complex,DNI,Rhyacophila vetina complex,Rhyacophila vetina complex
Rhyacophila viquaea,FALSE,formatting,DNI,Rhyacophila Viquaea Group,Rhyacophila Viquaea Group,DNI,Rhyacophila Viquaea Group,Rhyacophila Viquaea Group
Rhyacophila viquaea group,FALSE,formatting,DNI,Rhyacophila Viquaea Group,Rhyacophila Viquaea Group,DNI,Rhyacophila Viquaea Group,Rhyacophila Viquaea Group
Rhyacophila Viquaea Group,FALSE,formatting,DNI,Rhyacophila Viquaea Group,Rhyacophila Viquaea Group,DNI,Rhyacophila Viquaea Group,Rhyacophila Viquaea Group
Rhyacophila visor group,FALSE,formatting,DNI,Rhyacophila Visor Group,Rhyacophila Visor Group,DNI,Rhyacophila Visor Group,Rhyacophila Visor Group
Rhyacophila Visor Group,FALSE,formatting,DNI,Rhyacophila Visor Group,Rhyacophila Visor Group,DNI,Rhyacophila Visor Group,Rhyacophila Visor Group
Rhyacophila visor Group,FALSE,formatting,DNI,Rhyacophila Visor Group,Rhyacophila Visor Group,DNI,Rhyacophila Visor Group,Rhyacophila Visor Group
Rhyacophila vofixa,FALSE,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group
Rhyacophila Vofixa Gr.,FALSE,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group
Rhyacophila vofixa group,FALSE,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group
Rhyacophila Vofixa Group,FALSE,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group
Rhyacophila vofixa Group,FALSE,formatting,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group,Rhyacophila Vofixa Group
Rhyacophila vuzana,FALSE,formatting,Rhyacophila Angelita Group,Rhyacophila Angelita Group,Rhyacophila Angelita Group,Rhyacophila Angelita Group,Rhyacophila Angelita Group,Rhyacophila Angelita Group
Rhyacophilidae,FALSE,formatting,DNI,Rhyacophila,Rhyacophila,DNI,Rhyacophila,Rhyacophila
Rhynchelmis,FALSE,,Lumbriculidae,Rhynchelmis,Oligochaeta,Lumbriculidae,Oligochaeta,Oligochaeta
Rhynchobdellida,FALSE,Too Coarse,Hirudinida,Rhynchobdellida,Rhynchobdellida,Hirudinida,Rhynchobdellida,Rhynchobdellida
Rickera,FALSE,Slashed taxon,Kogotus/Rickera,Kogotus/Rickera,Kogotus/Rickera,Kogotus/Rickera,Kogotus/Rickera,Kogotus/Rickera
Rickera sorpta,FALSE,Slashed taxon,Kogotus/Rickera,Kogotus/Rickera,Kogotus/Rickera,Kogotus/Rickera,Kogotus/Rickera,Kogotus/Rickera
Ripistes parasita,FALSE,,DNI,Ripistes parasita,Oligochaeta,DNI,Oligochaeta,Oligochaeta
Rissooidea,FALSE,Old nomen,Truncatelloidea,Truncatelloidea,Truncatelloidea,Truncatelloidea,Truncatelloidea,Truncatelloidea
Robackia,FALSE,,DNI,Robackia,Robackia,DNI,Robackia,Robackia
Robackia demeijerei,FALSE,,DNI,Robackia,Robackia,DNI,Robackia,Robackia
Roederiodes,FALSE,,Roederiodes,Roederiodes,Roederiodes,DNI,Roederiodes,Roederiodes
Rossiana montana,FALSE,"not known from OR, but WA MT BC",DNI,Rossiana montana,Rossiana montana,DNI,Rossiana montana,Rossiana montana
Rossianidae,FALSE,"not known from OR, but WA MT BC ID",DNI,Rossianidae,Rossianidae,DNI,Rossianidae,Rossianidae
Sabellidae,TRUE,Polychaeta excluded,DNI,DNI,DNI,DNI,DNI,DNI
Saetheria,FALSE,,DNI,Saetheria,Saetheria,DNI,Saetheria,Saetheria
Salda,TRUE,semiaquatic,DNI,DNI,DNI,DNI,DNI,DNI
Saldidae,TRUE,semiaquatic,DNI,DNI,DNI,DNI,DNI,DNI
Saldula,TRUE,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,DNI
Salmonidae,TRUE,Fish,DNI,DNI,DNI,DNI,DNI,DNI
Salmoperla sylvanica,FALSE,,DNI,Salmoperla sylvanica,Salmoperla sylvanica,DNI,Salmoperla sylvanica,Salmoperla sylvanica
Sanfilippodytes,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Sanfilippodytes,Sanfilippodytes,Hydroporinae,Sanfilippodytes,Sanfilippodytes
Sarcophagidae,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Sarcoptiformes,FALSE,,DNI,Acari,Acari,DNI,Acari,Acari
Savtshenkia,FALSE,Subgenus of Tipula,Tipula,Tipula,Tipula,Tipula,Tipula,Tipula
Scathophagidae,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Schummelia,TRUE,Subgenus of Tipula,Tipula,Tipula,Tipula,Tipula,Tipula,Tipula
Sciaridae,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Sciomyzidae,FALSE,,DNI,Sciomyzidae,Sciomyzidae,DNI,Sciomyzidae,Sciomyzidae
Scirtes,FALSE,,DNI,Scirtidae,Scirtidae,DNI,Scirtidae,Scirtidae
Scirtidae,FALSE,,DNI,Scirtidae,Scirtidae,DNI,Scirtidae,Scirtidae
Scleroprocta,FALSE,perhaps mistaken for Ormosia valid,DNI,Limoniidae,Limoniidae,DNI,Limoniidae,Limoniidae
Sepedon,FALSE,,DNI,Sciomyzidae,Sciomyzidae,DNI,Sciomyzidae,Sciomyzidae
Sergentia,FALSE,,DNI,Sergentia,Sergentia,DNI,Sergentia,Sergentia
Sericostomatidae,FALSE,Gumaga only member of family in west,DNI,Gumaga,Gumaga,DNI,Gumaga,Gumaga
Sericostriata,FALSE,Single species in Genus,DNI,Sericostriata surdickae,Sericostriata surdickae,DNI,Sericostriata surdickae,Sericostriata surdickae
Sericostriata surdickae,FALSE,Single species in Genus,DNI,Sericostriata surdickae,Sericostriata surdickae,DNI,Sericostriata surdickae,Sericostriata surdickae
Serratella,FALSE,,DNI,Ephemerellidae,Ephemerellidae,DNI,Ephemerellidae,Ephemerellidae
Serratella levis,FALSE,,DNI,Serratella levis,Serratella levis,DNI,Serratella levis,Serratella levis
Serratella micheneri,FALSE,,DNI,Serratella micheneri,Serratella micheneri,DNI,Serratella micheneri,Serratella micheneri
Serratella teresa,FALSE,Single species in Genus,Matriella teresa,Matriella teresa,Matriella teresa,Matriella teresa,Matriella teresa,Matriella teresa
Serratella tibialis,FALSE,S. tibialis was placed in Ephemerella (2008),Ephemerella tibialis,Ephemerella tibialis,Ephemerella tibialis,Ephemerella,Ephemerella tibialis,Ephemerella tibialis
Serromyia,FALSE,,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae
Setvena,FALSE,,Setvena,Setvena,Setvena,DNI,Setvena,Setvena
Setvena bradleyi,FALSE,,Setvena,Setvena,Setvena,DNI,Setvena,Setvena
Setvena tibialis,TRUE,????  BAD ID?????,DNI,DNI,DNI,DNI,DNI,DNI
Sialidae,FALSE,Protosialis-is more eastern,Sialis,Sialis,Sialis,Sialis,Sialis,Sialis
Sialis,FALSE,,Sialis,Sialis,Sialis,Sialis,Sialis,Sialis
Sialis californica,FALSE,,Sialis,Sialis,Sialis,Sialis,Sialis,Sialis
Sialis occidens,FALSE,,Sialis,Sialis,Sialis,Sialis,Sialis,Sialis
Sialis rotunda,FALSE,,Sialis,Sialis,Sialis,Sialis,Sialis,Sialis
Sida,TRUE,Cladocera excluded,DNI,DNI,DNI,DNI,DNI,DNI
Sierraperla,FALSE,single species in Genus,DNI,Sierraperla,Sierraperla,DNI,Sierraperla,Sierraperla
Sierraperla cora,FALSE,single species in Genus,DNI,Sierraperla,Sierraperla,DNI,Sierraperla,Sierraperla
Sigara,TRUE,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,DNI
Silvius,FALSE,,Tabanidae,Tabanidae,Tabanidae,Tabanidae,Tabanidae,Tabanidae
Simnia,TRUE,Marine,DNI,DNI,DNI,DNI,DNI,DNI
Simocephalus vetulus,TRUE,Excluded as water column or surface dwellers,DNI,DNI,DNI,DNI,DNI,DNI
Simuliidae,FALSE,,DNI,Simuliidae,Simuliidae,DNI,Simuliidae,Simuliidae
Simuliidae-pupae,FALSE,,DNI,Simuliidae,Simuliidae,DNI,Simuliidae,Simuliidae
Simuliini,FALSE,,DNI,Simuliidae,Simuliidae,DNI,Simuliidae,Simuliidae
Simulium,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium (Eusimulium),FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium (Nevermannia),FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium arcticum,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium arcticum complex,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium arcticum group,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium argus,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium bivittatum group,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium canadense,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium carbunculum,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium defoliarti,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium Malyschevi Group,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium piperi,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium pugetense,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium saxosum,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium tuberosum complex,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium tuberosum group,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium venustum,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium Venustum Group,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium virgatum,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium vittatum complex,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simulium vittatum group,FALSE,,Simulium,Simulium,Simulium,Simulium,Simulium,Simulium
Simyra,FALSE,Lot of these are terrestrial,DNI,Lepidoptera,Lepidoptera,DNI,Lepidoptera,Lepidoptera
Sinotipula,FALSE,,DNI,Tipulidae,Tipulidae,DNI,Tipulidae,Tipulidae
Siphlonuridae,FALSE,,DNI,Siphlonuridae,Siphlonuridae,DNI,Siphlonuridae,Siphlonuridae
Siphlonurus,FALSE,,DNI,Siphlonurus,Siphlonurus,DNI,Siphlonurus,Siphlonurus
Sisyra,FALSE,I tend to exclude these,DNI,Sisyridae,Sisyridae,DNI,Sisyridae,Sisyridae
Sisyridae,FALSE,I tend to exclude these,DNI,Sisyridae,Sisyridae,DNI,Sisyridae,Sisyridae
Skenea,TRUE,Marine,DNI,DNI,DNI,DNI,DNI,DNI
Skwala,FALSE,,Skwala,Skwala,Skwala,Skwala,Skwala,Skwala
Skwala americana,FALSE,,Skwala,Skwala,Skwala,Skwala,Skwala,Skwala
Skwala curvata,FALSE,,Skwala,Skwala,Skwala,Skwala,Skwala,Skwala
Slavina,FALSE,,Naidinae,Slavina,Oligochaeta,Naidinae,Oligochaeta,Oligochaeta
Slavina appendiculata,FALSE,,Naidinae,Slavina,Oligochaeta,Naidinae,Oligochaeta,Oligochaeta
Smittia,FALSE,,DNI,Smittia,Smittia,DNI,Smittia,Smittia
Soliperla,FALSE,,Soliperla,Soliperla,Soliperla,Soliperla,Soliperla,Soliperla
Somatochlora,FALSE,,DNI,Corduliidae,Corduliidae,DNI,Corduliidae,Corduliidae
Soyedina,FALSE,,Soyedina,Soyedina,Soyedina,Soyedina,Soyedina,Soyedina
Sparganophilidae,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Specaria,FALSE,,Naidinae,Specaria,Oligochaeta,Naidinae,Oligochaeta,Oligochaeta
Sperchon,FALSE,,Sperchon,Sperchon,Trombidiformes,Sperchon,Trombidiformes,Trombidiformes
Sperchon/Sperchonopsis,FALSE,,DNI,Sperchontidae,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Sperchonidae,FALSE,,DNI,Sperchontidae,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Sperchonopsis,FALSE,,Sperchonopsis,Sperchonopsis,Trombidiformes,Sperchonopsis,Trombidiformes,Trombidiformes
Sperchontidae,FALSE,,DNI,Sperchontidae,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Sperchopsis,FALSE,,Hydrophilidae,Hydrophilidae,Hydrophilidae,Hydrophilidae,Hydrophilidae,Hydrophilidae
Sphaeridiinae,TRUE,Terrestrial beetles,DNI,DNI,DNI,DNI,DNI,DNI
Sphaeriidae,FALSE,,Sphaeriidae,Sphaeriidae,Sphaeriidae,Sphaeriidae,Sphaeriidae,Sphaeriidae
Sphaerium,FALSE,,Sphaeriidae,Sphaerium,Sphaerium,Sphaeriidae,Sphaerium,Sphaerium
Sphaeroceridae,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Sphaerodoridae,TRUE,Polychaeta excluded,DNI,DNI,DNI,DNI,DNI,DNI
Sphaeromatidae,FALSE,,DNI,Sphaeromatidae,Sphaeromatidae,DNI,Sphaeromatidae,Sphaeromatidae
Sphaeromias,FALSE,Too Many unknown Genera,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae
Spirosperma,FALSE,,Tubificinae,Spirosperma,Oligochaeta,Tubificinae,Oligochaeta,Oligochaeta
Spirosperma nikolskyi,FALSE,,Tubificinae,Spirosperma,Oligochaeta,Tubificinae,Oligochaeta,Oligochaeta
Spongillidae,TRUE,Porifera excluded,DNI,DNI,DNI,DNI,DNI,DNI
Stactobiella,FALSE,,DNI,Stactobiella,Stactobiella,DNI,Stactobiella,Stactobiella
Stagnicola,FALSE,,Lymnaeidae,Lymnaeidae,Lymnaeidae,Lymnaeidae,Lymnaeidae,Lymnaeidae
Staphylinidae,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Stegopterna,FALSE,,DNI,Stegopterna,Stegopterna,DNI,Stegopterna,Stegopterna
Stempellina,FALSE,,Stempellina,Stempellina,Stempellina,Stempellina,Stempellina,Stempellina
Stempellinella,FALSE,,Stempellinella,Stempellinella,Stempellinella,Stempellinella,Stempellinella,Stempellinella
Stempellinella/Zavrelia,FALSE,,DNI,Tanytarsini,Tanytarsini,DNI,Tanytarsini,Tanytarsini
Stenacron,FALSE,,DNI,Stenacron,Stenacron,DNI,Stenacron,Stenacron
Stenelmis,FALSE,,DNI,Stenelmis,Stenelmis,DNI,Stenelmis,Stenelmis
Stenochironomus,FALSE,,DNI,Stenochironomus,Stenochironomus,DNI,Stenochironomus,Stenochironomus
Stenonema,FALSE,,DNI,Maccaffertium,Maccaffertium,DNI,Maccaffertium,Maccaffertium
Stenonema terminatum,FALSE,,DNI,Maccaffertium,Maccaffertium,DNI,Maccaffertium,Maccaffertium
Stictochironomus,FALSE,,Stictochironomus,Stictochironomus,Stictochironomus,Stictochironomus,Stictochironomus,Stictochironomus
Stictocladius,FALSE,,DNI,Stictocladius,Stictocladius,DNI,Stictocladius,Stictocladius
Stictotarsus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae
Stictotarsus griseostriatus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae
Stictotarsus striatellus,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae,Hydroporinae
Stictotarsus/Boreonectes,FALSE,Genera within Hydroporinae in flux best to leave at subfamily,Hydroporinae,Hydroporinae,Hydroporinae,DNI,Hydroporinae,Hydroporinae
Stilobezzia,FALSE,Too Many unknown Genera,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae,Ceratopogoninae
Stilocladius,FALSE,,Stilocladius,Stilocladius,Stilocladius,DNI,Stilocladius,Stilocladius
Stratiomyidae,FALSE,,Stratiomyidae,Stratiomyidae,Stratiomyidae,DNI,Stratiomyidae,Stratiomyidae
Stratiomys,FALSE,,Stratiomyidae,Stratiomyidae,Stratiomyidae,DNI,Stratiomyidae,Stratiomyidae
Stygobromus,FALSE,,DNI,Stygobromus,Stygobromus,DNI,Stygobromus,Stygobromus
Stygomomonia,FALSE,,DNI,Stygomomonia,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Stygothrombidiidae,FALSE,spelling and formatting,DNI,Stygothrombiidae,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Stygothrombiidae,FALSE,spelling and formatting,DNI,Stygothrombiidae,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Stygothrombium,FALSE,,DNI,Stygothrombium,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Stylaria,FALSE,,Naidinae,Stylaria,Oligochaeta,Naidinae,Oligochaeta,Oligochaeta
Stylaria lacustris,FALSE,,Naidinae,Stylaria,Oligochaeta,Naidinae,Oligochaeta,Oligochaeta
Stylodrilus,FALSE,,Lumbriculidae,Stylodrilus,Oligochaeta,Lumbriculidae,Oligochaeta,Oligochaeta
Stylodrilus heringianus,FALSE,,Lumbriculidae,Stylodrilus,Oligochaeta,Lumbriculidae,Oligochaeta,Oligochaeta
Stylurus,FALSE,,DNI,Stylurus olivaceus,Stylurus olivaceus,DNI,Stylurus olivaceus,Stylurus olivaceus
Stylurus olivaceus,FALSE,,DNI,Stylurus olivaceus,Stylurus olivaceus,DNI,Stylurus olivaceus,Stylurus olivaceus
Sublettea,FALSE,,Sublettea,Sublettea,Sublettea,DNI,Sublettea,Sublettea
Sublettea coffmani,FALSE,,Sublettea,Sublettea,Sublettea,DNI,Sublettea,Sublettea
Suwallia,FALSE,,Neaviperla/Suwallia,Neaviperla/Suwallia,Neaviperla/Suwallia,DNI,Neaviperla/Suwallia,Neaviperla/Suwallia
Suwallia autumna,FALSE,,Neaviperla/Suwallia,Neaviperla/Suwallia,Neaviperla/Suwallia,DNI,Neaviperla/Suwallia,Neaviperla/Suwallia
Suwallia forcipata,FALSE,,Neaviperla/Suwallia,Neaviperla/Suwallia,Neaviperla/Suwallia,DNI,Neaviperla/Suwallia,Neaviperla/Suwallia
Suwalliini,FALSE,,Neaviperla/Suwallia,Neaviperla/Suwallia,Neaviperla/Suwallia,DNI,Neaviperla/Suwallia,Neaviperla/Suwallia
Sweltsa,FALSE,,Sweltsa,Sweltsa,Sweltsa,Sweltsa,Sweltsa,Sweltsa
Sweltsa adamantea,FALSE,,Sweltsa,Sweltsa,Sweltsa,Sweltsa,Sweltsa,Sweltsa
Symbiocladius,FALSE,,DNI,Symbiocladius,Symbiocladius,DNI,Symbiocladius,Symbiocladius
Sympetrum,FALSE,,DNI,Libellulidae,Libellulidae,DNI,Libellulidae,Libellulidae
Symplecta,FALSE,best to leave at family,DNI,Limoniidae,Limoniidae,DNI,Limoniidae,Limoniidae
Symplectra,FALSE,spelling error ,DNI,Limoniidae,Limoniidae,DNI,Limoniidae,Limoniidae
Sympotthastia,FALSE,,DNI,Sympotthastia,Sympotthastia,DNI,Sympotthastia,Sympotthastia
Synorthocladius,FALSE,,Synorthocladius,Synorthocladius,Synorthocladius,Synorthocladius,Synorthocladius,Synorthocladius
Syrphidae,FALSE,,DNI,Syrphidae,Syrphidae,DNI,Syrphidae,Syrphidae
Tabanidae,FALSE,,Tabanidae,Tabanidae,Tabanidae,Tabanidae,Tabanidae,Tabanidae
Tabanus,FALSE,,Tabanidae,Tabanidae,Tabanidae,Tabanidae,Tabanidae,Tabanidae
Taenionema,FALSE,,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae
Taenionema californicum,FALSE,,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae
Taenionema pallidum,FALSE,,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae
Taeniopterygidae,FALSE,,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae,Taeniopterygidae
Taeniopteryx,FALSE,,Taeniopterygidae,Taeniopteryx,Taeniopteryx,Taeniopterygidae,Taeniopteryx,Taeniopteryx
Taeniopteryx nivalis,FALSE,,Taeniopterygidae,Taeniopteryx,Taeniopteryx,Taeniopterygidae,Taeniopteryx,Taeniopteryx
Talitridae,FALSE,,Hyalella,Hyalella,Hyalella,Hyalella,Hyalella,Hyalella
Tanyderidae,FALSE,,DNI,Tanyderidae,Tanyderidae,DNI,Tanyderidae,Tanyderidae
Tanypodinae,FALSE,,DNI,Tanypodinae,Tanypodinae,DNI,Tanypodinae,Tanypodinae
Tanypus,FALSE,,DNI,Tanypus,Tanypus,DNI,Tanypus,Tanypus
Tanytarsini,FALSE,,DNI,Tanytarsini,Tanytarsini,DNI,Tanytarsini,Tanytarsini
Tanytarsus,FALSE,,Tanytarsus,Tanytarsus,Tanytarsus,Tanytarsus,Tanytarsus,Tanytarsus
Tartarothyas,FALSE,,DNI,Tartarothyas,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Telmatodrilus vejdovskyi,FALSE,,DNI,Telmatodrilus vejdovskyi,Oligochaeta,DNI,Oligochaeta,Oligochaeta
Telopelopia,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Tenebrionidae,TRUE,Terrestrial,DNI,DNI,DNI,DNI,DNI,DNI
Testudacarus,FALSE,,Testudacarus,Testudacarus,Trombidiformes,Testudacarus,Trombidiformes,Trombidiformes
Teutonia,FALSE,,DNI,Teutonia,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Thaumalea,FALSE,,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae
Thaumaleidae,FALSE,,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae
Thermonectus,FALSE,,DNI,Dytiscidae,Dytiscidae,DNI,Dytiscidae,Dytiscidae
Theromyzon,FALSE,,Hirudinida,Glossiphoniidae,Glossiphoniidae,Hirudinida,Glossiphoniidae,Glossiphoniidae
Thienemannia,FALSE,,DNI,Thienemannia,Thienemannia,DNI,Thienemannia,Thienemannia
Thienemannia gracilis,FALSE,,DNI,Thienemannia,Thienemannia,DNI,Thienemannia,Thienemannia
Thienemanniella,FALSE,,Thienemanniella,Thienemanniella,Thienemanniella,Thienemanniella,Thienemanniella,Thienemanniella
Thienemannimyia,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Thienemannimyia complex,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Thienemannimyia Genus Gr.,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Thienemannimyia gr.,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Thienemannimyia Gr.,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Thienemannimyia group,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Thienemannimyia Group,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Thienemannimyia senata,FALSE,These should all have been Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group,Thienemannimyia Group
Thienemanniola,FALSE,,DNI,Chironomidae,Chironomidae,DNI,Chironomidae,Chironomidae
Thremmatidae,FALSE,,DNI,Thremmatidae,Thremmatidae,DNI,Thremmatidae,Thremmatidae
Thyas,FALSE,,DNI,Thyas,Trombidiformes,DNI,Trombidiformes,Trombidiformes
Thyasidae,FALSE,,DNI,Thyasidae,Trombidiformes,DNI,Trombidiformes,Trombidiformes
