TaxaID,Rank,NonTarget,BCG_Attr,BCG_Attr2,FFG,HABIT,HABSTRUCT,HABSTRUCT_Full,LIFE_CYCLE,AirBreather,TOLVAL_IA,FFG_IA,FFGDef_IA,HABIT_IA,HabitDef_IA,COLD_IA,ColdWaterIndicatorTaxa,PHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,SUBFAMILY,GENUS,SPECIES,CommonName,IA_BugTaxaID
CORDULIIDAE,Family,FALSE,4,4_middle,PR,CB,,,uni,FALSE,5,PR,Predator,cb/sp,Climber/Sprawler,0,FALSE,ARTHROPODA,INSECTA,,ODONATA,CORDULIIDAE,,,,Greeneyed Skimmers,370
CORISELLA,Genus,FALSE,4,4_middle,PR,SW,,,multi,FALSE,5,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,HEMIPTERA,CORIXIDAE,,CORISELLA,,Water Boatmen,999
CORIXIDAE,Family,FALSE,4,4_middle,PR,SW,,,multi,FALSE,5,PI,Piercer,sw,Swimmer,0,FALSE,ARTHROPODA,INSECTA,,HEMIPTERA,CORIXIDAE,,,,Water Boatmen,303
CORYDALIDAE,Family,FALSE,4,4_middle,PR,CN,,,"semi,uni",FALSE,5.8,PR,Predator,cn/cb,Clinger/Climber,0,FALSE,ARTHROPODA,INSECTA,,MEGALOPTERA,CORYDALIDAE,,,,"Dobsonflies, Fishflies, Hellgrammites",344
CORYDALUS,Genus,FALSE,4,4_middle,PR,CN,CS,coarse,"semi,uni",FALSE,6,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,MEGALOPTERA,CORYDALIDAE,,CORYDALUS,,"Dobsonflies, Fishflies, Hellgrammites",345
CORYDALUS CORNUTUS,Species,FALSE,4,4_middle,PR,CN,,,"semi,uni",FALSE,6,PR,Predator,cn/cb,Clinger/Climber,0,FALSE,ARTHROPODA,INSECTA,,MEGALOPTERA,CORYDALIDAE,,CORYDALUS,CORNUTUS,"Dobsonflies, Fishflies, Hellgrammites",346
CRAMBIDAE,Family,FALSE,3,,SH,BU,,,NA,FALSE,,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,LEPIDOPTERA,CRAMBIDAE,,,,Crambid Moths,943
CRAMBUS,Genus,FALSE,,,SH,NA,,,NA,FALSE,,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,LEPIDOPTERA,PYRALIDAE,,CRAMBUS,,"Grass Moths, Snout Moths",644
CRANGONYX,Genus,FALSE,4,4_middle,CG,SP,,,uni,FALSE,8,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,MALACOSTRACA,EUMALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,,CRANGONYX,,Scuds and sideswimmers,921
CULEX,Genus,FALSE,4,4_worse,CF,SW,RM,root_mat,multi,TRUE,10,CF,Filterer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CULICIDAE,,CULEX,,Mosquitoes,640
CULICIDAE,Family,FALSE,4,4_middle,CG,SW,,,multi,TRUE,9.1,CG,Collector/Gatherer,sw,Swimmer,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CULICIDAE,,,,Mosquitoes,170
CULISETA,Genus,FALSE,4,4_middle,CG,SW,,,multi,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CULICIDAE,,CULISETA,,Mosquitoes,791
CURA,Genus,FALSE,,,"CG,PR",SP,,,NA,FALSE,5.1,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,PLATYHELMINTHES,TURBELLARIA,ARCHOOPHORA,TRICLADIDA,DUGESIIDAE,,CURA,,Flatworms,525
CURA FOREMANII,Species,FALSE,,,"CG,PR",SP,,,NA,FALSE,5.1,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,PLATYHELMINTHES,TURBELLARIA,ARCHOOPHORA,TRICLADIDA,DUGESIIDAE,,CURA,FOREMANII,Flatworms,526
CURCULIONIDAE,Family,FALSE,4,4_middle,SH,CN,,,uni,FALSE,,SH,Shredder,cn/cb,Clinger/Climber,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,CURCULIONIDAE,,,,"Snout Beetles, Weevils",60
CYBISTER FIMBRIOLATUS,Species,FALSE,,,PR,SW,,,uni,TRUE,4.6,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,CYBISTER,FIMBRIOLATUS,Predaceous Diving Beetles,757
CYMBIODYTA,Genus,FALSE,4,4_middle,CG,"BU,SW",,,uni,TRUE,5.5,CG,Collector/Gatherer,sw/dv,Swimmer/Diver,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,,Giant Water Scavenger Beetles,130
CYMBIODYTA BLANCHARDI,Species,FALSE,4,4_middle,CG,"BU,SW",,,uni,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,BLANCHARDI,Giant Water Scavenger Beetles,852
CYMBIODYTA CHAMBERLAINI,Species,FALSE,4,4_middle,CG,"BU,SW",,,uni,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,CHAMBERLAINI,Giant Water Scavenger Beetles,131
CYMBIODYTA SEMISTRIATA,Species,FALSE,4,4_middle,CG,"BU,SW",,,uni,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,SEMISTRIATA,Giant Water Scavenger Beetles,1081
CYMBIODYTA TODDI,Species,FALSE,4,4_middle,CG,"BU,SW",,,uni,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,TODDI,Giant Water Scavenger Beetles,132
CYMBIODYTA VINDICATA,Species,FALSE,4,4_middle,CG,"BU,SW",,,uni,TRUE,5.5,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,CYMBIODYTA,VINDICATA,Giant Water Scavenger Beetles,133
CYPHON,Genus,FALSE,4,4_middle,SC,CB,,,NA,FALSE,5,UN,Collector/Scraper,cb/sp,Climber,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HELODIDAE,,CYPHON,,Marsh Beetles,154
CYRNELLUS FRATERNUS,Species,FALSE,4,4_worse,CF,CN,SG,snag,uni,FALSE,8,CF,Filterer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,POLYCENTROPODIDAE,,CYRNELLUS,FRATERNUS,Trumpetnet and Tubemaking Caddisflies,623
DECAPODA,Order,FALSE,,,"SC,SH",SP,,,NA,FALSE,6,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,MALACOSTRACA,EUMALACOSTRACA,DECAPODA,,,,,Crayfish and shrimp,44
DESMOPACHRIA CONVEXA,Species,FALSE,,,PR,SW,,,multi,TRUE,3.7,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,DESMOPACHRIA,CONVEXA,Predaceous Diving Beetles,961
DICRANOTA,Genus,FALSE,4,4_middle,PR,"SP,BU",,,uni,FALSE,3,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,TIPULIDAE,,DICRANOTA,,Crane Flies,198
DICRANOTA IOWA,Species,FALSE,4,4_middle,PR,"BU,SP",,,uni,FALSE,3,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,TIPULIDAE,,DICRANOTA,IOWA,Crane Flies,857
DIDYMOPS,Genus,FALSE,4,4_middle,PR,SP,,,semi,FALSE,5.5,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,ODONATA,CORDULIIDAE,,DIDYMOPS,,Greeneyed Skimmers,694
DIDYMOPS TRANSVERSA,Species,FALSE,4,4_middle,PR,SP,,,semi,FALSE,4,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,ODONATA,CORDULIIDAE,,DIDYMOPS,TRANSVERSA,Greeneyed Skimmers,755
DINEUTUS,Genus,FALSE,4,4_middle,PR,SW,,,uni,TRUE,4,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,DINEUTUS,,Whirligig Beetles,113
DINEUTUS ASSIMILIS,Species,FALSE,4,4_middle,PR,SW,,,uni,TRUE,4,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,DINEUTUS,ASSIMILIS,Whirligig Beetles,114
DINEUTUS DISCOLOR,Species,FALSE,4,4_middle,PR,SW,,,uni,TRUE,4,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,DINEUTUS,DISCOLOR,Whirligig Beetles,839
DINEUTUS NIGRIOR,Species,FALSE,4,4_middle,PR,SW,,,uni,TRUE,4,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,GYRINIDAE,,DINEUTUS,NIGRIOR,Whirligig Beetles,875
DIPHETOR HAGENI,Species,FALSE,,,CG,SW,,,multi,FALSE,5,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,BAETIDAE,,DIPHETOR,HAGENI,Small Minnow Mayflies,912
DIPLECTRONA MODESTA,Species,FALSE,3,,CF,CN,,,uni,FALSE,0,CF,Filterer,UN,Unidentified,-1,TRUE,ARTHROPODA,INSECTA,,TRICHOPTERA,HYDROPSYCHIDAE,DIPLECTRONINAE,DIPLECTRONA,MODESTA,Common Netspinner Caddisflies,779
DIPTERA,Order,FALSE,,,NA,CB,,,NA,FALSE,,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,,,,,True flies,156
DIXA,Genus,FALSE,3,,CG,CB,,,uni,FALSE,1,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,DIXIDAE,,DIXA,,Dixid Midges,641
DIXELLA,Genus,FALSE,4,4_middle,CG,SW,RM,root_mat,uni,FALSE,1,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,DIXIDAE,,DIXELLA,,Dixid Midges,173
DIXIDAE,Family,FALSE,4,4_middle,CG,SW,,,NA,FALSE,1,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,DIXIDAE,,,,Dixid Midges,172
DOLICHOPODIDAE,Family,FALSE,4,4_middle,PR,"SP,BU",,,NA,TRUE,4,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,DOLICHOPODIDAE,,,,Longlegged Flies,174
DROMOGOMPHUS,Genus,FALSE,4,4_better,PR,BU,,,semi,FALSE,6.3,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,DROMOGOMPHUS,,Clubtail Dragonflies,376
DROMOGOMPHUS SPINOSUS,Species,FALSE,4,4_better,PR,BU,,,semi,FALSE,6.3,PR,Predator,bu,Burrower,0,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,DROMOGOMPHUS,SPINOSUS,Clubtail Dragonflies,377
DRYOPIDAE,Family,FALSE,4,4_middle,"SC,SH","CN,CB",,,NA,FALSE,5,SC/CG,Scraper/Collector,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,DRYOPIDAE,,,,Long-Toed Water Beetles,62
DUBIRAPHIA,Genus,FALSE,4,4_middle,"CG,SC",CN,,,"semi,uni",FALSE,5.2,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,DUBIRAPHIA,,Riffle Beetles,99
DUBIRAPHIA BIVITTATA,Species,FALSE,4,4_middle,"CG,SC",CN,,,"semi,uni",FALSE,6,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,DUBIRAPHIA,BIVITTATA,Riffle Beetles,643
DUBIRAPHIA MINIMA,Species,FALSE,4,4_middle,"CG,SC",CN,,,"semi,uni",FALSE,5,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,DUBIRAPHIA,MINIMA,Riffle Beetles,100
DUBIRAPHIA QUADRINOTATA,Species,FALSE,4,4_middle,"CG,SC",CN,,,"semi,uni",FALSE,5,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,DUBIRAPHIA,QUADRINOTATA,Riffle Beetles,101
DUBIRAPHIA VITTATA,Species,FALSE,4,4_middle,"CG,SC",CN,,,"semi,uni",FALSE,6,UN,Unidentified,cn/cb,Clinger/Climber,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,DUBIRAPHIA,VITTATA,Riffle Beetles,102
DUGESIIDAE,Family,FALSE,4,4_middle,"CG,PR",SP,,,NA,FALSE,6,CG/PR,Collector/Predator,UN,Unidentified,0,FALSE,PLATYHELMINTHES,TURBELLARIA,ARCHOOPHORA,TRICLADIDA,DUGESIIDAE,,,,Flatworms,524
DYTISCIDAE,Family,FALSE,4,4_middle,PR,SW,,,uni,TRUE,5.2,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,,,Predaceous Diving Beetles,67
DYTISCUS,Genus,FALSE,4,4_middle,PR,SW,,,uni,TRUE,3.7,PR,Predator,DV/SW,Diver/Swimmer,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,DYTISCUS,,Predaceous Diving Beetles,646
DYTISCUS HYBRIDUS,Species,FALSE,4,4_middle,PR,SW,,,uni,TRUE,3.7,PR,Predator,SW/DV,Swimmer/Diver,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,DYTISCUS,HYBRIDUS,Predaceous Diving Beetles,1008
DYTISCUS VERTICALIS,Species,FALSE,4,4_middle,PR,SW,,,uni,TRUE,3.7,PR,Predator,SW/DV,Swimmer/Diver,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,DYTISCUS,VERTICALIS,Predaceous Diving Beetles,1095
ECTEMNIA,Genus,FALSE,,,CF,CN,,,multi,FALSE,1,CF,Filterer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,SIMULIIDAE,,ECTEMNIA,,Black Flies,917
ECTOPRIA,Genus,FALSE,4,4_better,SC,CN,,,semi,FALSE,5,SC,Scraper,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,PSEPHENIDAE,,ECTOPRIA,,Water Pennies,151
EISENIELLA,Genus,FALSE,4,4_middle,CG,NA,,,NA,FALSE,10,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,OLIGOCHAETA,HAPLOTAXIDA,LUMBRICIDAE,,EISENIELLA,,Aquatic Worms,939
EISENIELLA TETREDRA,Species,FALSE,4,4_middle,CG,NA,,,NA,FALSE,10,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,OLIGOCHAETA,HAPLOTAXIDA,LUMBRICIDAE,,EISENIELLA,TETREDRA,Aquatic Worms,662
ELIMIA,Genus,FALSE,4,4_better,SC,CB,,,multi,FALSE,2.5,SC,Scraper,UN,Unidentified,0,FALSE,MOLLUSCA,GASTROPODA,,NEOTAENIOGLOSSA,PLEUROCERIDAE,,ELIMIA,,Pleurocerid Snails,585
ELMIDAE,Family,FALSE,4,4_middle,CG,CN,,,semi,FALSE,4.8,CG,Collector/Gatherer,cn/bu,Clinger/Burrower,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,,Riffle Beetles,97
ELOPHILA,Genus,FALSE,,,SH,CB,,,NA,FALSE,,SH,Shredder,CB,Climber,0,FALSE,ARTHROPODA,INSECTA,,LEPIDOPTERA,CRAMBIDAE,,ELOPHILA,,Crambid Moths,1107
EMPIDIDAE,Family,FALSE,4,4_middle,PR,SP,,,NA,FALSE,6,PR,Predator,sp/bu,Sprawler/Burrower,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,EMPIDIDAE,,,,Dance Flies,175
ENALLAGMA,Genus,FALSE,4,4_worse,PR,CB,RM,root_mat,multi,FALSE,8,PR,Predator,cb,Climber,0,FALSE,ARTHROPODA,INSECTA,,ODONATA,COENAGRIONIDAE,,ENALLAGMA,,Narrowwinged Damselflies,369
ENOCHRUS,Genus,FALSE,4,4_worse,CG,"BU,SW",SG,snag,uni,TRUE,8.5,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,,Giant Water Scavenger Beetles,134
ENOCHRUS CINCTUS,Species,FALSE,4,4_worse,CG,"BU,SW",,,uni,TRUE,8.5,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,CINCTUS,Giant Water Scavenger Beetles,984
ENOCHRUS COLLINUS,Species,FALSE,4,4_worse,CG,"BU,SW",,,uni,TRUE,8.5,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,COLLINUS,Giant Water Scavenger Beetles,970
ENOCHRUS CONSORTUS,Species,FALSE,4,4_worse,CG,"BU,SW",,,uni,TRUE,8.5,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,CONSORTUS,Giant Water Scavenger Beetles,1037
ENOCHRUS DIFFUSUS/HAMILTONI,Species,FALSE,4,4_worse,CG,"BU,SW",,,uni,TRUE,8.5,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,DIFFUSUS/HAMILTONI,Giant Water Scavenger Beetles,647
ENOCHRUS HAMILTONI,Species,FALSE,4,4_worse,CG,"BU,SW",,,uni,TRUE,8.5,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,HAMILTONI,Giant Water Scavenger Beetles,729
ENOCHRUS OCHRACEUS,Species,FALSE,4,4_worse,CG,"BU,SW",,,uni,TRUE,8.5,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,OCHRACEUS,Giant Water Scavenger Beetles,135
ENOCHRUS PYGMAEUS,Species,FALSE,4,4_worse,CG,"BU,SW",,,uni,TRUE,8.5,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,PYGMAEUS,Giant Water Scavenger Beetles,136
ENOCHRUS SAYI,Species,FALSE,4,4_worse,CG,"BU,SW",,,uni,TRUE,8.5,PI,Piercer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,ENOCHRUS,SAYI,Giant Water Scavenger Beetles,821
EPHEMERELLA,Genus,FALSE,3,,CG,CN,,,uni,FALSE,1.1,CG,Collector/Gatherer,cn/sw,Clinger/Swimmer,0,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,EPHEMERELLIDAE,,EPHEMERELLA,,Spiny Crawler Mayflies,255
EPHEMERELLA EXCRUCIANS,Species,FALSE,3,,CG,CN,,,uni,FALSE,1,CG,Collector/Gatherer,UN,Unidentified,-1,TRUE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,EPHEMERELLIDAE,,EPHEMERELLA,EXCRUCIANS,Spiny Crawler Mayflies,256
EPHEMERELLA INVARIA,Species,FALSE,3,,CG,CN,,,uni,FALSE,1,CG,Collector/Gatherer,CN,Clinger,0,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,EPHEMERELLIDAE,,EPHEMERELLA,INVARIA,Spiny Crawler Mayflies,1003
EPHEMERELLA NEEDHAMI,Species,FALSE,3,,CG,CN,,,uni,FALSE,2,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,EPHEMERELLIDAE,,EPHEMERELLA,NEEDHAMI,Spiny Crawler Mayflies,257
EPHEMERELLA SUBVARIA,Species,FALSE,3,,CG,CN,,,uni,FALSE,1,CG,Collector/Gatherer,UN,Unidentified,-1,TRUE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,EPHEMERELLIDAE,,EPHEMERELLA,SUBVARIA,Spiny Crawler Mayflies,848
EPHEMERELLIDAE,Family,FALSE,3,,CG,CN,,,uni,FALSE,1.6,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,EPHEMERELLIDAE,,,,Spiny Crawler Mayflies,254
EPHEMERIDAE,Family,FALSE,4,4_middle,CG,BU,,,uni,FALSE,6,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,EPHEMERIDAE,,,,Common Burrower Mayflies,250
EPHEMEROPTERA,Order,FALSE,,,CG,NA,,,NA,FALSE,,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,,,,,Mayflies,205
EPHORON,Genus,FALSE,4,4_middle,CG,BU,,,uni,FALSE,2,CG,Collector/Gatherer,bu,Burrower,0,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,POLYMITARCYIDAE,,EPHORON,,Pale Burrower Mayflies,292
EPHORON ALBUM,Species,FALSE,4,4_middle,CG,BU,,,uni,FALSE,2,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,POLYMITARCYIDAE,,EPHORON,ALBUM,Pale Burrower Mayflies,293
EPHYDRA,Genus,FALSE,5,,"CG,SH",BU,,,multi,FALSE,6,SH,Shredder,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,EPHYDRIDAE,,EPHYDRA,,"Shore Flies, Brine Flies",920
EPHYDRIDAE,Family,FALSE,5,,CG,BU,,,NA,FALSE,6,UN,Unidentified,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,EPHYDRIDAE,,,,"Shore Flies, Brine Flies",177
EPITHECA,Genus,FALSE,4,4_middle,PR,CB,RM,root_mat,uni,FALSE,7,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,ODONATA,CORDULIIDAE,,EPITHECA,,Greeneyed Skimmers,878
EPITHECA PRINCEPS,Species,FALSE,4,4_middle,PR,CB,RM,root_mat,uni,FALSE,7,PR,Predator,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,ODONATA,CORDULIIDAE,,EPITHECA,PRINCEPS,Greeneyed Skimmers,879
ERIOPTERA,Genus,FALSE,4,4_middle,CG,"BU,SP",,,uni,FALSE,7,CG,Collector/Gatherer,UN,Unidentified,0,FALSE,ARTHROPODA,INSECTA,,DIPTERA,TIPULIDAE,,ERIOPTERA,,Crane Flies,199
ERPOBDELLA,Genus,FALSE,4,4_worse,PR,SP,,,NA,FALSE,7.8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,,Leeches,8
ERPOBDELLA BUCERA,Species,FALSE,4,4_worse,PR,SP,,,NA,FALSE,7.8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,BUCERA,Leeches,720
ERPOBDELLA DUBIA,Species,FALSE,4,4_worse,PR,SP,,,NA,FALSE,8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,DUBIA,Leeches,6
ERPOBDELLA FERVIDA,Species,FALSE,4,4_worse,PR,SP,,,NA,FALSE,7.8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,FERVIDA,Leeches,14
ERPOBDELLA MELANOSTOMA,Species,FALSE,4,4_worse,PR,SP,,,NA,FALSE,7.8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,MELANOSTOMA,Leeches,15
ERPOBDELLA MICROSTOMA,Species,FALSE,4,4_worse,PR,SP,,,NA,FALSE,7.8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,MICROSTOMA,Leeches,16
ERPOBDELLA OBSCURA,Species,FALSE,4,4_worse,PR,SP,,,NA,FALSE,8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,OBSCURA,Leeches,19
ERPOBDELLA PARVA,Species,FALSE,4,4_worse,PR,SP,,,NA,FALSE,8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,PARVA,Leeches,7
ERPOBDELLA PUNCTATA,Species,FALSE,4,4_worse,PR,SP,,,NA,FALSE,7.8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,PUNCTATA,Leeches,9
ERPOBDELLA TETRAGON,Species,FALSE,4,4_worse,PR,SP,,,NA,FALSE,9.7,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,ERPOBDELLA,TETRAGON,Leeches,17
ERPOBDELLIDAE,Family,FALSE,4,4_worse,PR,SP,,,uni,FALSE,8,PA,Parasite,UN,Unidentified,0,FALSE,ANNELIDA,CLITELLATA,HIRUDINEA,ARHYNCHOBDELLIDA,ERPOBDELLIDAE,,,,Leeches,4
ERYTHEMIS,Genus,FALSE,4,4_middle,PR,"CB,SP",RM,root_mat,"multi,uni",FALSE,7.7,PR,Predator,cb,Climber,0,FALSE,ARTHROPODA,INSECTA,,ODONATA,LIBELLULIDAE,,ERYTHEMIS,,Skimmer Dragonflies,387
